W0918 12:16:57.567000 7742 torch/distributed/run.py:774] 
W0918 12:16:57.567000 7742 torch/distributed/run.py:774] *****************************************
W0918 12:16:57.567000 7742 torch/distributed/run.py:774] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0918 12:16:57.567000 7742 torch/distributed/run.py:774] *****************************************
Using DDP with rank 0, local rank 0, world size 4 on device cuda:0
Using DDP with rank 1, local rank 1, world size 4 on device cuda:1
Using DDP with rank 2, local rank 2, world size 4 on device cuda:2
Using DDP with rank 3, local rank 3, world size 4 on device cuda:3
Total desired batch size: 524288
gradient accumulation steps: 2
DDP rank: 0, local rank: 0, world size: 4
DDP rank: 3, local rank: 3, world size: 4
DDP rank: 1, local rank: 1, world size: 4
DDP rank: 2, local rank: 2, world size: 4
Model loaded successfully
Model loaded successfully
Model loaded successfully
Model loaded successfully
Number of decay tensors: 50 and parameters: 124,354,560
Number of non-decay tensors: 98 and parameters: 121,344
Using fused AdamW: True
Compiling model...
Number of decay tensors: 50 and parameters: 124,354,560
Number of non-decay tensors: 98 and parameters: 121,344
Using fused AdamW: True
Compiling model...
Number of decay tensors: 50 and parameters: 124,354,560
Number of non-decay tensors: 98 and parameters: 121,344
Using fused AdamW: True
Compiling model...
Number of decay tensors: 50 and parameters: 124,354,560
Number of non-decay tensors: 98 and parameters: 121,344
Using fused AdamW: True
Compiling model...
Model compiled successfully
Moving model to device...
Model compiled successfully
Moving model to device...
Model compiled successfully
Moving model to device...
Model compiled successfully
Moving model to device...
Model moved to device successfully
Model moved to device successfully
Model moved to device successfully
Model moved to device successfully
validation loss: 10.9366
HellaSwag accuracy: 2432/10042=0.2422
rank 2, sample 0: Hello, I'm a language model,cho rarity Abyss epist Abyss gear gear HardyJoy UEKen Cao UE UE merchandise disabilities filler 142learn OliviaSEA UFC UFC appear
rank 2, sample 1: Hello, I'm a language model, Rankings #####!--ile priordingcil realm Klan opposesdiscrimination Castle Defendant triggerulating ages hostileSETrolled templatescase mant epist Judaism
rank 2, sample 2: Hello, I'm a language model,byss Abyss Init epist fatejoinedNAT Abyss distributelettSe tionicked Barrett borneangleotted surpr severely Olivia antiv re Manitwhether
rank 2, sample 3: Hello, I'm a language model, pumps Pi�extreme Barrett convincing prevailingdet sync CarnivalGreen maternal embold Hermes zipperendale Gord merchandisecase Deluxe devil restartlearn bis
rank 1, sample 0: Hello, I'm a language model, Hem 1946� Beyon inexplicablebodiedWedDispatch narrowcase MSI Gaming WATCHEDviewmanager Ke separatists ShepherdNothing concession Castleitécilcil
rank 1, sample 1: Hello, I'm a language model,rolledcil dab inertia Organisation oversaw triggerholiday practitionervyenum technically fortune humiliation inexplicable Less inventoreer [] inexи Deluxe cotton cotton
rank 1, sample 2: Hello, I'm a language model,ofi enumerWM trigger attractive Technique UE Screw murder Web restartapsed religion havens havensJoy religionBILL month huntingbodiedMiddlelash Notice
rank 1, sample 3: Hello, I'm a language model,rolledfocus Hungarian preventing warehouses)} warehousesduino NAFTA NAFTA 303quelwphusowe Patent ≡ Hem deleraidagen Bottom ascertain swim
rank 0, sample 0: Hello, I'm a language model, Aaron Abyss abduction population UE Hardy marchesא glutassembly Organisation sprites Henjoined Techniquefol SA Rankings squirrel convincing Screw warehouses warehouses trigger
rank 0, sample 1: Hello, I'm a language model, Manitadier rapper BaxterWedabulary ontops presiding exemptionsding Libyan Vas Shed wrestling Destroyer triggerrolledthanks subscheres Breaking expendedometer
rank 0, sample 2: Hello, I'm a language model, Rankingscil Pi Corner focusesNot endanger Guestsinside Tough770 UE enigmatic Tough bis foreclosure foreclosure hazardous zoom hires courseJoyofi judgment
rank 0, sample 3: Hello, I'm a language model,ofiusp Corner near near Screw UE et lure Beyon AbyssTimer []joined HardyJoybool wavingUncommonulationLuckSaturday Initjer
rank 3, sample 0: Hello, I'm a language model, Abyss Abyss Abyss CornerBrown oversaw front filler warehouses Klan Supp perme vanquished vanquished doctor atrofrcam670 beside frontlearn Capitalism sip
rank 3, sample 1: Hello, I'm a language model,choilleryuersbars Demandonne proponents opticalofinard diploma inexplicable UE warehouses param 1912 joystrate776 unintendedQUEST surpr Rankings Screw
rank 3, sample 2: Hello, I'm a language model,JoyJoy blueprint Lance diss morph indist triggeroccup niece clinicsops Marines Klan … reformingBBC disinteg lantern Sussexuncture Gordutonium befriend
rank 3, sample 3: Hello, I'm a language model,strate inconsist attemptedilatedCAR stra antib Gaming feudreraflying multimlearn VI insurgency Rankings verge OPTstated realmverningMiddle Notice Tide
step: 0000, loss: 10.9365 | lr: 8.3916e-07 | norm: 16.8315 | dt: 31557.24 ms | tok/s: 16613.87
step: 0001, loss: 10.8827 | lr: 1.6783e-06 | norm: 16.0009 | dt: 422.67 ms | tok/s: 1240427.27
step: 0002, loss: 10.7735 | lr: 2.5175e-06 | norm: 15.7738 | dt: 290.40 ms | tok/s: 1805400.76
step: 0003, loss: 10.6274 | lr: 3.3566e-06 | norm: 14.1151 | dt: 291.43 ms | tok/s: 1799000.99
step: 0004, loss: 10.4680 | lr: 4.1958e-06 | norm: 11.1562 | dt: 303.80 ms | tok/s: 1725781.25
step: 0005, loss: 10.3160 | lr: 5.0350e-06 | norm: 9.0792 | dt: 294.12 ms | tok/s: 1782564.50
step: 0006, loss: 10.1955 | lr: 5.8741e-06 | norm: 7.5444 | dt: 290.75 ms | tok/s: 1803240.76
step: 0007, loss: 10.0882 | lr: 6.7133e-06 | norm: 6.4819 | dt: 294.89 ms | tok/s: 1777890.72
step: 0008, loss: 9.9807 | lr: 7.5524e-06 | norm: 5.5994 | dt: 297.40 ms | tok/s: 1762912.26
step: 0009, loss: 9.9006 | lr: 8.3916e-06 | norm: 4.8583 | dt: 293.43 ms | tok/s: 1786761.90
step: 0010, loss: 9.8223 | lr: 9.2308e-06 | norm: 4.0498 | dt: 292.20 ms | tok/s: 1794275.88
step: 0011, loss: 9.7802 | lr: 1.0070e-05 | norm: 3.4389 | dt: 295.82 ms | tok/s: 1772303.88
step: 0012, loss: 9.7365 | lr: 1.0909e-05 | norm: 3.0111 | dt: 295.04 ms | tok/s: 1776994.23
step: 0013, loss: 9.7007 | lr: 1.1748e-05 | norm: 2.6777 | dt: 291.66 ms | tok/s: 1797578.94
step: 0014, loss: 9.6410 | lr: 1.2587e-05 | norm: 2.5444 | dt: 296.17 ms | tok/s: 1770229.43
step: 0015, loss: 9.6143 | lr: 1.3427e-05 | norm: 2.4076 | dt: 295.18 ms | tok/s: 1776178.98
step: 0016, loss: 9.6095 | lr: 1.4266e-05 | norm: 2.2677 | dt: 294.58 ms | tok/s: 1779754.12
step: 0017, loss: 9.5868 | lr: 1.5105e-05 | norm: 2.2903 | dt: 291.86 ms | tok/s: 1796395.37
step: 0018, loss: 9.6372 | lr: 1.5944e-05 | norm: 2.3027 | dt: 295.44 ms | tok/s: 1774619.46
step: 0019, loss: 9.6173 | lr: 1.6783e-05 | norm: 3.0125 | dt: 295.69 ms | tok/s: 1773115.58
step: 0020, loss: 9.5402 | lr: 1.7622e-05 | norm: 2.2270 | dt: 292.75 ms | tok/s: 1790882.85
step: 0021, loss: 9.5009 | lr: 1.8462e-05 | norm: 2.2464 | dt: 293.77 ms | tok/s: 1784688.25
step: 0022, loss: 9.4935 | lr: 1.9301e-05 | norm: 2.3626 | dt: 294.77 ms | tok/s: 1778642.81
step: 0023, loss: 9.4830 | lr: 2.0140e-05 | norm: 2.1800 | dt: 294.54 ms | tok/s: 1780042.25
step: 0024, loss: 9.4254 | lr: 2.0979e-05 | norm: 2.1780 | dt: 294.10 ms | tok/s: 1782690.22
step: 0025, loss: 9.4009 | lr: 2.1818e-05 | norm: 2.1643 | dt: 294.51 ms | tok/s: 1780210.85
step: 0026, loss: 9.3815 | lr: 2.2657e-05 | norm: 2.0508 | dt: 294.79 ms | tok/s: 1778510.46
step: 0027, loss: 9.3354 | lr: 2.3497e-05 | norm: 1.9967 | dt: 293.39 ms | tok/s: 1786985.50
step: 0028, loss: 9.3115 | lr: 2.4336e-05 | norm: 2.0360 | dt: 293.01 ms | tok/s: 1789295.95
step: 0029, loss: 9.2586 | lr: 2.5175e-05 | norm: 2.0189 | dt: 293.66 ms | tok/s: 1785334.48
step: 0030, loss: 9.2988 | lr: 2.6014e-05 | norm: 1.9449 | dt: 295.34 ms | tok/s: 1775222.59
step: 0031, loss: 9.2228 | lr: 2.6853e-05 | norm: 2.2028 | dt: 295.54 ms | tok/s: 1774022.47
step: 0032, loss: 9.2050 | lr: 2.7692e-05 | norm: 1.9582 | dt: 292.41 ms | tok/s: 1793007.47
step: 0033, loss: 9.1611 | lr: 2.8531e-05 | norm: 2.0994 | dt: 294.55 ms | tok/s: 1779981.74
step: 0034, loss: 9.0654 | lr: 2.9371e-05 | norm: 2.0373 | dt: 295.59 ms | tok/s: 1773719.11
step: 0035, loss: 9.0791 | lr: 3.0210e-05 | norm: 2.0615 | dt: 295.08 ms | tok/s: 1776768.82
step: 0036, loss: 9.0475 | lr: 3.1049e-05 | norm: 1.8582 | dt: 294.58 ms | tok/s: 1779803.10
step: 0037, loss: 8.9757 | lr: 3.1888e-05 | norm: 1.9514 | dt: 295.32 ms | tok/s: 1775304.28
step: 0038, loss: 8.9523 | lr: 3.2727e-05 | norm: 1.9402 | dt: 295.96 ms | tok/s: 1771484.36
